sample_id,page_file,source_sha256,row,col,true_label,label_source,status,flags,human_reviewed,page_warning,cell_box_rectified,ink_box_in_cell,cell_file,processed_28x28,input_32x32,roi,normalized
4_4_02_b6e2cbed_r03c01,pages/4_02_b6e2cbed.jpg,b6e2cbed5815e479a1d680486a21f09e9e1046597836130c13cad6e1055eaa62,3,1,4,filename,extracted,,False,paper_near_image_edge,"[0, 854, 320, 1280]","[81, 111, 222, 280]",cells/4_4_02_b6e2cbed_r03c01.png,processed_28x28/4/4_4_02_b6e2cbed_r03c01.png,input_32x32/4/4_4_02_b6e2cbed_r03c01.png,roi/4/4_4_02_b6e2cbed_r03c01.png,normalized_32x32/4/4_4_02_b6e2cbed_r03c01.npy
4_4_02_b6e2cbed_r03c02,pages/4_02_b6e2cbed.jpg,b6e2cbed5815e479a1d680486a21f09e9e1046597836130c13cad6e1055eaa62,3,2,4,filename,extracted,,False,paper_near_image_edge,"[320, 854, 640, 1280]","[72, 114, 172, 274]",cells/4_4_02_b6e2cbed_r03c02.png,processed_28x28/4/4_4_02_b6e2cbed_r03c02.png,input_32x32/4/4_4_02_b6e2cbed_r03c02.png,roi/4/4_4_02_b6e2cbed_r03c02.png,normalized_32x32/4/4_4_02_b6e2cbed_r03c02.npy
4_4_02_b6e2cbed_r03c03,pages/4_02_b6e2cbed.jpg,b6e2cbed5815e479a1d680486a21f09e9e1046597836130c13cad6e1055eaa62,3,3,4,filename,extracted,,False,paper_near_image_edge,"[640, 854, 959, 1280]","[90, 131, 197, 314]",cells/4_4_02_b6e2cbed_r03c03.png,processed_28x28/4/4_4_02_b6e2cbed_r03c03.png,input_32x32/4/4_4_02_b6e2cbed_r03c03.png,roi/4/4_4_02_b6e2cbed_r03c03.png,normalized_32x32/4/4_4_02_b6e2cbed_r03c03.npy
4_4_02_b6e2cbed_r03c04,pages/4_02_b6e2cbed.jpg,b6e2cbed5815e479a1d680486a21f09e9e1046597836130c13cad6e1055eaa62,3,4,4,filename,extracted,,False,paper_near_image_edge,"[959, 854, 1279, 1280]","[90, 143, 204, 286]",cells/4_4_02_b6e2cbed_r03c04.png,processed_28x28/4/4_4_02_b6e2cbed_r03c04.png,input_32x32/4/4_4_02_b6e2cbed_r03c04.png,roi/4/4_4_02_b6e2cbed_r03c04.png,normalized_32x32/4/4_4_02_b6e2cbed_r03c04.npy
4_4_02_b6e2cbed_r04c01,pages/4_02_b6e2cbed.jpg,b6e2cbed5815e479a1d680486a21f09e9e1046597836130c13cad6e1055eaa62,4,1,4,filename,extracted,,False,paper_near_image_edge,"[0, 1280, 320, 1707]","[80, 126, 185, 274]",cells/4_4_02_b6e2cbed_r04c01.png,processed_28x28/4/4_4_02_b6e2cbed_r04c01.png,input_32x32/4/4_4_02_b6e2cbed_r04c01.png,roi/4/4_4_02_b6e2cbed_r04c01.png,normalized_32x32/4/4_4_02_b6e2cbed_r04c01.npy
4_4_02_b6e2cbed_r04c02,pages/4_02_b6e2cbed.jpg,b6e2cbed5815e479a1d680486a21f09e9e1046597836130c13cad6e1055eaa62,4,2,4,filename,extracted,,False,paper_near_image_edge,"[320, 1280, 640, 1707]","[55, 141, 189, 292]",cells/4_4_02_b6e2cbed_r04c02.png,processed_28x28/4/4_4_02_b6e2cbed_r04c02.png,input_32x32/4/4_4_02_b6e2cbed_r04c02.png,roi/4/4_4_02_b6e2cbed_r04c02.png,normalized_32x32/4/4_4_02_b6e2cbed_r04c02.npy
4_4_02_b6e2cbed_r04c03,pages/4_02_b6e2cbed.jpg,b6e2cbed5815e479a1d680486a21f09e9e1046597836130c13cad6e1055eaa62,4,3,4,filename,extracted,,False,paper_near_image_edge,"[640, 1280, 959, 1707]","[86, 128, 195, 336]",cells/4_4_02_b6e2cbed_r04c03.png,processed_28x28/4/4_4_02_b6e2cbed_r04c03.png,input_32x32/4/4_4_02_b6e2cbed_r04c03.png,roi/4/4_4_02_b6e2cbed_r04c03.png,normalized_32x32/4/4_4_02_b6e2cbed_r04c03.npy
4_4_02_b6e2cbed_r04c04,pages/4_02_b6e2cbed.jpg,b6e2cbed5815e479a1d680486a21f09e9e1046597836130c13cad6e1055eaa62,4,4,4,filename,extracted,,False,paper_near_image_edge,"[959, 1280, 1279, 1707]","[96, 161, 214, 356]",cells/4_4_02_b6e2cbed_r04c04.png,processed_28x28/4/4_4_02_b6e2cbed_r04c04.png,input_32x32/4/4_4_02_b6e2cbed_r04c04.png,roi/4/4_4_02_b6e2cbed_r04c04.png,normalized_32x32/4/4_4_02_b6e2cbed_r04c04.npy
5_5_01_bb19e6ee_r01c01,pages/5_01_bb19e6ee.jpg,bb19e6ee362d5b09eca20eb0d55805acfa0805f7e5dff4dda465343c437c38ff,1,1,5,filename,extracted,,False,paper_near_image_edge,"[0, 0, 310, 426]","[133, 121, 215, 293]",cells/5_5_01_bb19e6ee_r01c01.png,processed_28x28/5/5_5_01_bb19e6ee_r01c01.png,input_32x32/5/5_5_01_bb19e6ee_r01c01.png,roi/5/5_5_01_bb19e6ee_r01c01.png,normalized_32x32/5/5_5_01_bb19e6ee_r01c01.npy
5_5_01_bb19e6ee_r01c02,pages/5_01_bb19e6ee.jpg,bb19e6ee362d5b09eca20eb0d55805acfa0805f7e5dff4dda465343c437c38ff,1,2,5,filename,extracted,,False,paper_near_image_edge,"[310, 0, 620, 426]","[132, 146, 200, 284]",cells/5_5_01_bb19e6ee_r01c02.png,processed_28x28/5/5_5_01_bb19e6ee_r01c02.png,input_32x32/5/5_5_01_bb19e6ee_r01c02.png,roi/5/5_5_01_bb19e6ee_r01c02.png,normalized_32x32/5/5_5_01_bb19e6ee_r01c02.npy
5_5_01_bb19e6ee_r01c03,pages/5_01_bb19e6ee.jpg,bb19e6ee362d5b09eca20eb0d55805acfa0805f7e5dff4dda465343c437c38ff,1,3,5,filename,extracted,,False,paper_near_image_edge,"[620, 0, 930, 426]","[124, 157, 198, 276]",cells/5_5_01_bb19e6ee_r01c03.png,processed_28x28/5/5_5_01_bb19e6ee_r01c03.png,input_32x32/5/5_5_01_bb19e6ee_r01c03.png,roi/5/5_5_01_bb19e6ee_r01c03.png,normalized_32x32/5/5_5_01_bb19e6ee_r01c03.npy
5_5_01_bb19e6ee_r01c04,pages/5_01_bb19e6ee.jpg,bb19e6ee362d5b09eca20eb0d55805acfa0805f7e5dff4dda465343c437c38ff,1,4,5,filename,extracted,,False,paper_near_image_edge,"[930, 0, 1240, 426]","[111, 149, 194, 270]",cells/5_5_01_bb19e6ee_r01c04.png,processed_28x28/5/5_5_01_bb19e6ee_r01c04.png,input_32x32/5/5_5_01_bb19e6ee_r01c04.png,roi/5/5_5_01_bb19e6ee_r01c04.png,normalized_32x32/5/5_5_01_bb19e6ee_r01c04.npy
5_5_01_bb19e6ee_r02c01,pages/5_01_bb19e6ee.jpg,bb19e6ee362d5b09eca20eb0d55805acfa0805f7e5dff4dda465343c437c38ff,2,1,5,filename,extracted,,False,paper_near_image_edge,"[0, 426, 310, 853]","[139, 104, 212, 254]",cells/5_5_01_bb19e6ee_r02c01.png,processed_28x28/5/5_5_01_bb19e6ee_r02c01.png,input_32x32/5/5_5_01_bb19e6ee_r02c01.png,roi/5/5_5_01_bb19e6ee_r02c01.png,normalized_32x32/5/5_5_01_bb19e6ee_r02c01.npy
5_5_01_bb19e6ee_r02c02,pages/5_01_bb19e6ee.jpg,bb19e6ee362d5b09eca20eb0d55805acfa0805f7e5dff4dda465343c437c38ff,2,2,5,filename,extracted,,False,paper_near_image_edge,"[310, 426, 620, 853]","[115, 128, 191, 247]",cells/5_5_01_bb19e6ee_r02c02.png,processed_28x28/5/5_5_01_bb19e6ee_r02c02.png,input_32x32/5/5_5_01_bb19e6ee_r02c02.png,roi/5/5_5_01_bb19e6ee_r02c02.png,normalized_32x32/5/5_5_01_bb19e6ee_r02c02.npy
5_5_01_bb19e6ee_r02c03,pages/5_01_bb19e6ee.jpg,bb19e6ee362d5b09eca20eb0d55805acfa0805f7e5dff4dda465343c437c38ff,2,3,5,filename,extracted,,False,paper_near_image_edge,"[620, 426, 930, 853]","[112, 127, 195, 239]",cells/5_5_01_bb19e6ee_r02c03.png,processed_28x28/5/5_5_01_bb19e6ee_r02c03.png,input_32x32/5/5_5_01_bb19e6ee_r02c03.png,roi/5/5_5_01_bb19e6ee_r02c03.png,normalized_32x32/5/5_5_01_bb19e6ee_r02c03.npy
5_5_01_bb19e6ee_r02c04,pages/5_01_bb19e6ee.jpg,bb19e6ee362d5b09eca20eb0d55805acfa0805f7e5dff4dda465343c437c38ff,2,4,5,filename,extracted,,False,paper_near_image_edge,"[930, 426, 1240, 853]","[96, 133, 192, 254]",cells/5_5_01_bb19e6ee_r02c04.png,processed_28x28/5/5_5_01_bb19e6ee_r02c04.png,input_32x32/5/5_5_01_bb19e6ee_r02c04.png,roi/5/5_5_01_bb19e6ee_r02c04.png,normalized_32x32/5/5_5_01_bb19e6ee_r02c04.npy
5_5_01_bb19e6ee_r03c01,pages/5_01_bb19e6ee.jpg,bb19e6ee362d5b09eca20eb0d55805acfa0805f7e5dff4dda465343c437c38ff,3,1,5,filename,needs_review,extra_ink_ignored,False,paper_near_image_edge,"[0, 853, 310, 1280]","[143, 124, 232, 252]",cells/5_5_01_bb19e6ee_r03c01.png,processed_28x28/5/5_5_01_bb19e6ee_r03c01.png,input_32x32/5/5_5_01_bb19e6ee_r03c01.png,roi/5/5_5_01_bb19e6ee_r03c01.png,normalized_32x32/5/5_5_01_bb19e6ee_r03c01.npy
5_5_01_bb19e6ee_r03c02,pages/5_01_bb19e6ee.jpg,bb19e6ee362d5b09eca20eb0d55805acfa0805f7e5dff4dda465343c437c38ff,3,2,5,filename,extracted,,False,paper_near_image_edge,"[310, 853, 620, 1280]","[120, 116, 223, 252]",cells/5_5_01_bb19e6ee_r03c02.png,processed_28x28/5/5_5_01_bb19e6ee_r03c02.png,input_32x32/5/5_5_01_bb19e6ee_r03c02.png,roi/5/5_5_01_bb19e6ee_r03c02.png,normalized_32x32/5/5_5_01_bb19e6ee_r03c02.npy
5_5_01_bb19e6ee_r03c03,pages/5_01_bb19e6ee.jpg,bb19e6ee362d5b09eca20eb0d55805acfa0805f7e5dff4dda465343c437c38ff,3,3,5,filename,extracted,,False,paper_near_image_edge,"[620, 853, 930, 1280]","[106, 124, 225, 254]",cells/5_5_01_bb19e6ee_r03c03.png,processed_28x28/5/5_5_01_bb19e6ee_r03c03.png,input_32x32/5/5_5_01_bb19e6ee_r03c03.png,roi/5/5_5_01_bb19e6ee_r03c03.png,normalized_32x32/5/5_5_01_bb19e6ee_r03c03.npy
5_5_01_bb19e6ee_r03c04,pages/5_01_bb19e6ee.jpg,bb19e6ee362d5b09eca20eb0d55805acfa0805f7e5dff4dda465343c437c38ff,3,4,5,filename,extracted,,False,paper_near_image_edge,"[930, 853, 1240, 1280]","[99, 144, 222, 250]",cells/5_5_01_bb19e6ee_r03c04.png,processed_28x28/5/5_5_01_bb19e6ee_r03c04.png,input_32x32/5/5_5_01_bb19e6ee_r03c04.png,roi/5/5_5_01_bb19e6ee_r03c04.png,normalized_32x32/5/5_5_01_bb19e6ee_r03c04.npy
5_5_01_bb19e6ee_r04c01,pages/5_01_bb19e6ee.jpg,bb19e6ee362d5b09eca20eb0d55805acfa0805f7e5dff4dda465343c437c38ff,4,1,5,filename,extracted,,False,paper_near_image_edge,"[0, 1280, 310, 1706]","[134, 90, 220, 261]",cells/5_5_01_bb19e6ee_r04c01.png,processed_28x28/5/5_5_01_bb19e6ee_r04c01.png,input_32x32/5/5_5_01_bb19e6ee_r04c01.png,roi/5/5_5_01_bb19e6ee_r04c01.png,normalized_32x32/5/5_5_01_bb19e6ee_r04c01.npy
5_5_01_bb19e6ee_r04c02,pages/5_01_bb19e6ee.jpg,bb19e6ee362d5b09eca20eb0d55805acfa0805f7e5dff4dda465343c437c38ff,4,2,5,filename,needs_review,extra_ink_ignored,False,paper_near_image_edge,"[310, 1280, 620, 1706]","[138, 90, 224, 208]",cells/5_5_01_bb19e6ee_r04c02.png,processed_28x28/5/5_5_01_bb19e6ee_r04c02.png,input_32x32/5/5_5_01_bb19e6ee_r04c02.png,roi/5/5_5_01_bb19e6ee_r04c02.png,normalized_32x32/5/5_5_01_bb19e6ee_r04c02.npy
5_5_01_bb19e6ee_r04c03,pages/5_01_bb19e6ee.jpg,bb19e6ee362d5b09eca20eb0d55805acfa0805f7e5dff4dda465343c437c38ff,4,3,5,filename,extracted,,False,paper_near_image_edge,"[620, 1280, 930, 1706]","[109, 104, 227, 244]",cells/5_5_01_bb19e6ee_r04c03.png,processed_28x28/5/5_5_01_bb19e6ee_r04c03.png,input_32x32/5/5_5_01_bb19e6ee_r04c03.png,roi/5/5_5_01_bb19e6ee_r04c03.png,normalized_32x32/5/5_5_01_bb19e6ee_r04c03.npy
5_5_01_bb19e6ee_r04c04,pages/5_01_bb19e6ee.jpg,bb19e6ee362d5b09eca20eb0d55805acfa0805f7e5dff4dda465343c437c38ff,4,4,5,filename,extracted,,False,paper_near_image_edge,"[930, 1280, 1240, 1706]","[105, 126, 268, 248]",cells/5_5_01_bb19e6ee_r04c04.png,processed_28x28/5/5_5_01_bb19e6ee_r04c04.png,input_32x32/5/5_5_01_bb19e6ee_r04c04.png,roi/5/5_5_01_bb19e6ee_r04c04.png,normalized_32x32/5/5_5_01_bb19e6ee_r04c04.npy
5_5_02_f20420ee_r01c01,pages/5_02_f20420ee.jpg,f20420eea05b6ab47cd3bde36c4c458a4dedabee279307941a5953fcee956b59,1,1,5,filename,extracted,,False,paper_near_image_edge,"[0, 0, 320, 426]","[128, 108, 219, 308]",cells/5_5_02_f20420ee_r01c01.png,processed_28x28/5/5_5_02_f20420ee_r01c01.png,input_32x32/5/5_5_02_f20420ee_r01c01.png,roi/5/5_5_02_f20420ee_r01c01.png,normalized_32x32/5/5_5_02_f20420ee_r01c01.npy
5_5_02_f20420ee_r01c02,pages/5_02_f20420ee.jpg,f20420eea05b6ab47cd3bde36c4c458a4dedabee279307941a5953fcee956b59,1,2,5,filename,extracted,,False,paper_near_image_edge,"[320, 0, 640, 426]","[126, 138, 207, 302]",cells/5_5_02_f20420ee_r01c02.png,processed_28x28/5/5_5_02_f20420ee_r01c02.png,input_32x32/5/5_5_02_f20420ee_r01c02.png,roi/5/5_5_02_f20420ee_r01c02.png,normalized_32x32/5/5_5_02_f20420ee_r01c02.npy
5_5_02_f20420ee_r01c03,pages/5_02_f20420ee.jpg,f20420eea05b6ab47cd3bde36c4c458a4dedabee279307941a5953fcee956b59,1,3,5,filename,extracted,,False,paper_near_image_edge,"[640, 0, 959, 426]","[112, 136, 223, 280]",cells/5_5_02_f20420ee_r01c03.png,processed_28x28/5/5_5_02_f20420ee_r01c03.png,input_32x32/5/5_5_02_f20420ee_r01c03.png,roi/5/5_5_02_f20420ee_r01c03.png,normalized_32x32/5/5_5_02_f20420ee_r01c03.npy
5_5_02_f20420ee_r01c04,pages/5_02_f20420ee.jpg,f20420eea05b6ab47cd3bde36c4c458a4dedabee279307941a5953fcee956b59,1,4,5,filename,extracted,,False,paper_near_image_edge,"[959, 0, 1279, 426]","[131, 121, 215, 295]",cells/5_5_02_f20420ee_r01c04.png,processed_28x28/5/5_5_02_f20420ee_r01c04.png,input_32x32/5/5_5_02_f20420ee_r01c04.png,roi/5/5_5_02_f20420ee_r01c04.png,normalized_32x32/5/5_5_02_f20420ee_r01c04.npy
5_5_02_f20420ee_r02c01,pages/5_02_f20420ee.jpg,f20420eea05b6ab47cd3bde36c4c458a4dedabee279307941a5953fcee956b59,2,1,5,filename,extracted,,False,paper_near_image_edge,"[0, 426, 320, 853]","[138, 146, 224, 282]",cells/5_5_02_f20420ee_r02c01.png,processed_28x28/5/5_5_02_f20420ee_r02c01.png,input_32x32/5/5_5_02_f20420ee_r02c01.png,roi/5/5_5_02_f20420ee_r02c01.png,normalized_32x32/5/5_5_02_f20420ee_r02c01.npy
5_5_02_f20420ee_r02c02,pages/5_02_f20420ee.jpg,f20420eea05b6ab47cd3bde36c4c458a4dedabee279307941a5953fcee956b59,2,2,5,filename,extracted,,False,paper_near_image_edge,"[320, 426, 640, 853]","[106, 157, 194, 278]",cells/5_5_02_f20420ee_r02c02.png,processed_28x28/5/5_5_02_f20420ee_r02c02.png,input_32x32/5/5_5_02_f20420ee_r02c02.png,roi/5/5_5_02_f20420ee_r02c02.png,normalized_32x32/5/5_5_02_f20420ee_r02c02.npy
5_5_02_f20420ee_r02c03,pages/5_02_f20420ee.jpg,f20420eea05b6ab47cd3bde36c4c458a4dedabee279307941a5953fcee956b59,2,3,5,filename,extracted,,False,paper_near_image_edge,"[640, 426, 959, 853]","[109, 164, 204, 256]",cells/5_5_02_f20420ee_r02c03.png,processed_28x28/5/5_5_02_f20420ee_r02c03.png,input_32x32/5/5_5_02_f20420ee_r02c03.png,roi/5/5_5_02_f20420ee_r02c03.png,normalized_32x32/5/5_5_02_f20420ee_r02c03.npy
5_5_02_f20420ee_r02c04,pages/5_02_f20420ee.jpg,f20420eea05b6ab47cd3bde36c4c458a4dedabee279307941a5953fcee956b59,2,4,5,filename,extracted,,False,paper_near_image_edge,"[959, 426, 1279, 853]","[109, 165, 208, 266]",cells/5_5_02_f20420ee_r02c04.png,processed_28x28/5/5_5_02_f20420ee_r02c04.png,input_32x32/5/5_5_02_f20420ee_r02c04.png,roi/5/5_5_02_f20420ee_r02c04.png,normalized_32x32/5/5_5_02_f20420ee_r02c04.npy
5_5_02_f20420ee_r03c01,pages/5_02_f20420ee.jpg,f20420eea05b6ab47cd3bde36c4c458a4dedabee279307941a5953fcee956b59,3,1,5,filename,extracted,,False,paper_near_image_edge,"[0, 853, 320, 1280]","[136, 166, 236, 284]",cells/5_5_02_f20420ee_r03c01.png,processed_28x28/5/5_5_02_f20420ee_r03c01.png,input_32x32/5/5_5_02_f20420ee_r03c01.png,roi/5/5_5_02_f20420ee_r03c01.png,normalized_32x32/5/5_5_02_f20420ee_r03c01.npy
5_5_02_f20420ee_r03c02,pages/5_02_f20420ee.jpg,f20420eea05b6ab47cd3bde36c4c458a4dedabee279307941a5953fcee956b59,3,2,5,filename,extracted,,False,paper_near_image_edge,"[320, 853, 640, 1280]","[128, 154, 231, 278]",cells/5_5_02_f20420ee_r03c02.png,processed_28x28/5/5_5_02_f20420ee_r03c02.png,input_32x32/5/5_5_02_f20420ee_r03c02.png,roi/5/5_5_02_f20420ee_r03c02.png,normalized_32x32/5/5_5_02_f20420ee_r03c02.npy
5_5_02_f20420ee_r03c03,pages/5_02_f20420ee.jpg,f20420eea05b6ab47cd3bde36c4c458a4dedabee279307941a5953fcee956b59,3,3,5,filename,extracted,,False,paper_near_image_edge,"[640, 853, 959, 1280]","[116, 171, 225, 290]",cells/5_5_02_f20420ee_r03c03.png,processed_28x28/5/5_5_02_f20420ee_r03c03.png,input_32x32/5/5_5_02_f20420ee_r03c03.png,roi/5/5_5_02_f20420ee_r03c03.png,normalized_32x32/5/5_5_02_f20420ee_r03c03.npy
5_5_02_f20420ee_r03c04,pages/5_02_f20420ee.jpg,f20420eea05b6ab47cd3bde36c4c458a4dedabee279307941a5953fcee956b59,3,4,5,filename,extracted,,False,paper_near_image_edge,"[959, 853, 1279, 1280]","[122, 171, 234, 321]",cells/5_5_02_f20420ee_r03c04.png,processed_28x28/5/5_5_02_f20420ee_r03c04.png,input_32x32/5/5_5_02_f20420ee_r03c04.png,roi/5/5_5_02_f20420ee_r03c04.png,normalized_32x32/5/5_5_02_f20420ee_r03c04.npy
5_5_02_f20420ee_r04c01,pages/5_02_f20420ee.jpg,f20420eea05b6ab47cd3bde36c4c458a4dedabee279307941a5953fcee956b59,4,1,5,filename,extracted,,False,paper_near_image_edge,"[0, 1280, 320, 1706]","[133, 148, 227, 276]",cells/5_5_02_f20420ee_r04c01.png,processed_28x28/5/5_5_02_f20420ee_r04c01.png,input_32x32/5/5_5_02_f20420ee_r04c01.png,roi/5/5_5_02_f20420ee_r04c01.png,normalized_32x32/5/5_5_02_f20420ee_r04c01.npy
5_5_02_f20420ee_r04c02,pages/5_02_f20420ee.jpg,f20420eea05b6ab47cd3bde36c4c458a4dedabee279307941a5953fcee956b59,4,2,5,filename,extracted,,False,paper_near_image_edge,"[320, 1280, 640, 1706]","[116, 132, 212, 267]",cells/5_5_02_f20420ee_r04c02.png,processed_28x28/5/5_5_02_f20420ee_r04c02.png,input_32x32/5/5_5_02_f20420ee_r04c02.png,roi/5/5_5_02_f20420ee_r04c02.png,normalized_32x32/5/5_5_02_f20420ee_r04c02.npy
5_5_02_f20420ee_r04c03,pages/5_02_f20420ee.jpg,f20420eea05b6ab47cd3bde36c4c458a4dedabee279307941a5953fcee956b59,4,3,5,filename,extracted,,False,paper_near_image_edge,"[640, 1280, 959, 1706]","[94, 140, 196, 272]",cells/5_5_02_f20420ee_r04c03.png,processed_28x28/5/5_5_02_f20420ee_r04c03.png,input_32x32/5/5_5_02_f20420ee_r04c03.png,roi/5/5_5_02_f20420ee_r04c03.png,normalized_32x32/5/5_5_02_f20420ee_r04c03.npy
5_5_02_f20420ee_r04c04,pages/5_02_f20420ee.jpg,f20420eea05b6ab47cd3bde36c4c458a4dedabee279307941a5953fcee956b59,4,4,5,filename,extracted,,False,paper_near_image_edge,"[959, 1280, 1279, 1706]","[87, 159, 226, 298]",cells/5_5_02_f20420ee_r04c04.png,processed_28x28/5/5_5_02_f20420ee_r04c04.png,input_32x32/5/5_5_02_f20420ee_r04c04.png,roi/5/5_5_02_f20420ee_r04c04.png,normalized_32x32/5/5_5_02_f20420ee_r04c04.npy
6_6_01_52f5f834_r01c01,pages/6_01_52f5f834.jpg,52f5f834dfc364b5b789170331387083d7023d99f5499867bd1854ee7ecf905a,1,1,6,filename,extracted,,False,paper_near_image_edge,"[0, 0, 308, 426]","[119, 150, 175, 293]",cells/6_6_01_52f5f834_r01c01.png,processed_28x28/6/6_6_01_52f5f834_r01c01.png,input_32x32/6/6_6_01_52f5f834_r01c01.png,roi/6/6_6_01_52f5f834_r01c01.png,normalized_32x32/6/6_6_01_52f5f834_r01c01.npy
6_6_01_52f5f834_r01c02,pages/6_01_52f5f834.jpg,52f5f834dfc364b5b789170331387083d7023d99f5499867bd1854ee7ecf905a,1,2,6,filename,extracted,,False,paper_near_image_edge,"[308, 0, 616, 426]","[87, 123, 168, 302]",cells/6_6_01_52f5f834_r01c02.png,processed_28x28/6/6_6_01_52f5f834_r01c02.png,input_32x32/6/6_6_01_52f5f834_r01c02.png,roi/6/6_6_01_52f5f834_r01c02.png,normalized_32x32/6/6_6_01_52f5f834_r01c02.npy
6_6_01_52f5f834_r01c03,pages/6_01_52f5f834.jpg,52f5f834dfc364b5b789170331387083d7023d99f5499867bd1854ee7ecf905a,1,3,6,filename,extracted,,False,paper_near_image_edge,"[616, 0, 923, 426]","[134, 130, 214, 280]",cells/6_6_01_52f5f834_r01c03.png,processed_28x28/6/6_6_01_52f5f834_r01c03.png,input_32x32/6/6_6_01_52f5f834_r01c03.png,roi/6/6_6_01_52f5f834_r01c03.png,normalized_32x32/6/6_6_01_52f5f834_r01c03.npy
6_6_01_52f5f834_r01c04,pages/6_01_52f5f834.jpg,52f5f834dfc364b5b789170331387083d7023d99f5499867bd1854ee7ecf905a,1,4,6,filename,extracted,,False,paper_near_image_edge,"[923, 0, 1231, 426]","[150, 133, 212, 263]",cells/6_6_01_52f5f834_r01c04.png,processed_28x28/6/6_6_01_52f5f834_r01c04.png,input_32x32/6/6_6_01_52f5f834_r01c04.png,roi/6/6_6_01_52f5f834_r01c04.png,normalized_32x32/6/6_6_01_52f5f834_r01c04.npy
6_6_01_52f5f834_r02c01,pages/6_01_52f5f834.jpg,52f5f834dfc364b5b789170331387083d7023d99f5499867bd1854ee7ecf905a,2,1,6,filename,extracted,,False,paper_near_image_edge,"[0, 426, 308, 853]","[110, 131, 182, 320]",cells/6_6_01_52f5f834_r02c01.png,processed_28x28/6/6_6_01_52f5f834_r02c01.png,input_32x32/6/6_6_01_52f5f834_r02c01.png,roi/6/6_6_01_52f5f834_r02c01.png,normalized_32x32/6/6_6_01_52f5f834_r02c01.npy
6_6_01_52f5f834_r02c02,pages/6_01_52f5f834.jpg,52f5f834dfc364b5b789170331387083d7023d99f5499867bd1854ee7ecf905a,2,2,6,filename,extracted,,False,paper_near_image_edge,"[308, 426, 616, 853]","[94, 154, 153, 301]",cells/6_6_01_52f5f834_r02c02.png,processed_28x28/6/6_6_01_52f5f834_r02c02.png,input_32x32/6/6_6_01_52f5f834_r02c02.png,roi/6/6_6_01_52f5f834_r02c02.png,normalized_32x32/6/6_6_01_52f5f834_r02c02.npy
6_6_01_52f5f834_r02c03,pages/6_01_52f5f834.jpg,52f5f834dfc364b5b789170331387083d7023d99f5499867bd1854ee7ecf905a,2,3,6,filename,extracted,,False,paper_near_image_edge,"[616, 426, 923, 853]","[122, 147, 179, 256]",cells/6_6_01_52f5f834_r02c03.png,processed_28x28/6/6_6_01_52f5f834_r02c03.png,input_32x32/6/6_6_01_52f5f834_r02c03.png,roi/6/6_6_01_52f5f834_r02c03.png,normalized_32x32/6/6_6_01_52f5f834_r02c03.npy
6_6_01_52f5f834_r02c04,pages/6_01_52f5f834.jpg,52f5f834dfc364b5b789170331387083d7023d99f5499867bd1854ee7ecf905a,2,4,6,filename,extracted,,False,paper_near_image_edge,"[923, 426, 1231, 853]","[117, 135, 195, 284]",cells/6_6_01_52f5f834_r02c04.png,processed_28x28/6/6_6_01_52f5f834_r02c04.png,input_32x32/6/6_6_01_52f5f834_r02c04.png,roi/6/6_6_01_52f5f834_r02c04.png,normalized_32x32/6/6_6_01_52f5f834_r02c04.npy
6_6_01_52f5f834_r03c01,pages/6_01_52f5f834.jpg,52f5f834dfc364b5b789170331387083d7023d99f5499867bd1854ee7ecf905a,3,1,6,filename,extracted,,False,paper_near_image_edge,"[0, 853, 308, 1280]","[127, 161, 184, 287]",cells/6_6_01_52f5f834_r03c01.png,processed_28x28/6/6_6_01_52f5f834_r03c01.png,input_32x32/6/6_6_01_52f5f834_r03c01.png,roi/6/6_6_01_52f5f834_r03c01.png,normalized_32x32/6/6_6_01_52f5f834_r03c01.npy
6_6_01_52f5f834_r03c02,pages/6_01_52f5f834.jpg,52f5f834dfc364b5b789170331387083d7023d99f5499867bd1854ee7ecf905a,3,2,6,filename,extracted,,False,paper_near_image_edge,"[308, 853, 616, 1280]","[116, 173, 189, 296]",cells/6_6_01_52f5f834_r03c02.png,processed_28x28/6/6_6_01_52f5f834_r03c02.png,input_32x32/6/6_6_01_52f5f834_r03c02.png,roi/6/6_6_01_52f5f834_r03c02.png,normalized_32x32/6/6_6_01_52f5f834_r03c02.npy
6_6_01_52f5f834_r03c03,pages/6_01_52f5f834.jpg,52f5f834dfc364b5b789170331387083d7023d99f5499867bd1854ee7ecf905a,3,3,6,filename,extracted,,False,paper_near_image_edge,"[616, 853, 923, 1280]","[129, 141, 215, 300]",cells/6_6_01_52f5f834_r03c03.png,processed_28x28/6/6_6_01_52f5f834_r03c03.png,input_32x32/6/6_6_01_52f5f834_r03c03.png,roi/6/6_6_01_52f5f834_r03c03.png,normalized_32x32/6/6_6_01_52f5f834_r03c03.npy
6_6_01_52f5f834_r03c04,pages/6_01_52f5f834.jpg,52f5f834dfc364b5b789170331387083d7023d99f5499867bd1854ee7ecf905a,3,4,6,filename,extracted,,False,paper_near_image_edge,"[923, 853, 1231, 1280]","[112, 155, 198, 299]",cells/6_6_01_52f5f834_r03c04.png,processed_28x28/6/6_6_01_52f5f834_r03c04.png,input_32x32/6/6_6_01_52f5f834_r03c04.png,roi/6/6_6_01_52f5f834_r03c04.png,normalized_32x32/6/6_6_01_52f5f834_r03c04.npy
